Nid;Títol;Tipus;Autor;Num. Inventari;Alçada;Amplada;Col·lecció;Inici;Imatge;Subjecte representat;Localització;Col·lecció;Carrer;Codi catàleg;Coordenades;Diócesis;Estatus;Gènere;Material utilitzat;Part de;Població;Wikilink
15119;Congregació mariana (Museu Nacional d'Art de Catalunya, inv 052332-N);Medalles;;052332-N;36;39;Gabinet Numismàtic de Catalunya (MNAC);1850;;;Museu Nacional d'Art de Catalunya;Gabinet Numismàtic de Catalunya (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27523132
15120;Congregación de Siervas del Sagrado Corazón de Jesús;Medalles;anònim;052139-N;66;43;Gabinet Numismàtic de Catalunya (MNAC);1850;;;Museu Nacional d'Art de Catalunya;Gabinet Numismàtic de Catalunya (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27523539
15121;Congrés Nacional d'Arquitectes de Madrid;Medalles;Arturo Mélida y Alinari;052003-N;;;Gabinet Numismàtic de Catalunya (MNAC);1881;;;Museu Nacional d'Art de Catalunya;Gabinet Numismàtic de Catalunya (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27523581
15122;Congrés Nacional d'Arquitectes de Madrid (Museu Nacional d'Art de Catalunya, inv 052004-N);Medalles;Arturo Mélida y Alinari;052004-N;;;Gabinet Numismàtic de Catalunya (MNAC);1881;;;Museu Nacional d'Art de Catalunya;Gabinet Numismàtic de Catalunya (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27523585
15123;Consell general d'Haine Saint Pierre, al seu director-gerent;Medalles;Godefroid Devreese;093942-N;;;Gabinet Numismàtic de Catalunya (MNAC);1910;;;Museu Nacional d'Art de Catalunya;Gabinet Numismàtic de Catalunya (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27575155
15124;Coronació d'Alfons XIII;Medalles;Mariano Benlliure Gil;055465-N;;;Gabinet Numismàtic de Catalunya (MNAC);1902;;;Museu Nacional d'Art de Catalunya;Gabinet Numismàtic de Catalunya (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27520765
15125;Coronació d'Alfons XIII (Museu Nacional d'Art de Catalunya, inv 052206-N);Medalles;Bartomeu Maura i Montaner;052206-N;;;Gabinet Numismàtic de Catalunya (MNAC);1902;;;Museu Nacional d'Art de Catalunya;Gabinet Numismàtic de Catalunya (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27524303
15126;Coronació d'Alfons XIII (Museu Nacional d'Art de Catalunya, inv 052207-N);Medalles;Bartomeu Maura i Montaner;052207-N;;;Gabinet Numismàtic de Catalunya (MNAC);1902;;;Museu Nacional d'Art de Catalunya;Gabinet Numismàtic de Catalunya (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27524306
15127;Coronació d'Alfons XIII (Museu Nacional d'Art de Catalunya, inv 052208-N);Medalles;Bartomeu Maura i Montaner;052208-N;;;Gabinet Numismàtic de Catalunya (MNAC);1902;;;Museu Nacional d'Art de Catalunya;Gabinet Numismàtic de Catalunya (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27524310
15128;Coronació d'Alfons XIII (Museu Nacional d'Art de Catalunya, inv 052209-N);Medalles;Bartomeu Maura i Montaner;052209-N;;;Gabinet Numismàtic de Catalunya (MNAC);1902;;;Museu Nacional d'Art de Catalunya;Gabinet Numismàtic de Catalunya (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27524314
15129;Coronació d'Alfons XIII (Museu Nacional d'Art de Catalunya, inv 052210-N);Medalles;Bartomeu Maura i Montaner;052210-N;;;Gabinet Numismàtic de Catalunya (MNAC);1902;;;Museu Nacional d'Art de Catalunya;Gabinet Numismàtic de Catalunya (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27524317
15130;Coronació d'Alfons XIII (Museu Nacional d'Art de Catalunya, inv 055464-N);Medalles;Mariano Benlliure Gil;055464-N;;;Gabinet Numismàtic de Catalunya (MNAC);1902;;;Museu Nacional d'Art de Catalunya;Gabinet Numismàtic de Catalunya (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27524351
15131;Coronació d'Alfons XIII (Museu Nacional d'Art de Catalunya, inv 055466-N);Medalles;Mariano Benlliure Gil;055466-N;;;Gabinet Numismàtic de Catalunya (MNAC);1902;;;Museu Nacional d'Art de Catalunya;Gabinet Numismàtic de Catalunya (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27524354
15132;Coronació d'Alfons XIII (Museu Nacional d'Art de Catalunya, inv 055485-N);Medalles;Bartomeu Maura i Montaner;055485-N;;;Gabinet Numismàtic de Catalunya (MNAC);1902;;;Museu Nacional d'Art de Catalunya;Gabinet Numismàtic de Catalunya (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27523609
15133;Coronació d'Alfons XIII (Museu Nacional d'Art de Catalunya, inv 055496-N);Medalles;;055496-N;;;Gabinet Numismàtic de Catalunya (MNAC);1902;;;Museu Nacional d'Art de Catalunya;Gabinet Numismàtic de Catalunya (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27524131
15134;Coronació d'Alfons XIII (Museu Nacional d'Art de Catalunya, inv 055497-N);Medalles;;055497-N;;;Gabinet Numismàtic de Catalunya (MNAC);1902;;;Museu Nacional d'Art de Catalunya;Gabinet Numismàtic de Catalunya (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27524133
15135;Coronació d'Alfons XIII (Museu Nacional d'Art de Catalunya, inv 055498-N);Medalles;;055498-N;;;Gabinet Numismàtic de Catalunya (MNAC);1902;;;Museu Nacional d'Art de Catalunya;Gabinet Numismàtic de Catalunya (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27539611
15136;Coronació d'Alfons XIII (Museu Nacional d'Art de Catalunya, inv 055499-N);Medalles;;055499-N;;;Gabinet Numismàtic de Catalunya (MNAC);1902;;;Museu Nacional d'Art de Catalunya;Gabinet Numismàtic de Catalunya (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27524135
15137;Coronació d'Alfons XIII (Museu Nacional d'Art de Catalunya, inv 055500-N);Medalles;;055500-N;;;Gabinet Numismàtic de Catalunya (MNAC);1902;;;Museu Nacional d'Art de Catalunya;Gabinet Numismàtic de Catalunya (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27524138
15138;Coronació d'Alfons XIII (Museu Nacional d'Art de Catalunya, inv 061024-N);Medalles;Mariano Benlliure Gil;061024-N;;;Gabinet Numismàtic de Catalunya (MNAC);1902;;;Museu Nacional d'Art de Catalunya;Gabinet Numismàtic de Catalunya (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27523900
15139;Coronació d'Alfons XIII (Museu Nacional d'Art de Catalunya, inv 081353-N);Medalles;Bartomeu Maura i Montaner;081353-N;;;Gabinet Numismàtic de Catalunya (MNAC);1902;;;Museu Nacional d'Art de Catalunya;Gabinet Numismàtic de Catalunya (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27524320
15140;Coronació d'Alfons XIII per la revista Blanco y Negro;Medalles;anònim;055625-N;;;Gabinet Numismàtic de Catalunya (MNAC);1902;;;Museu Nacional d'Art de Catalunya;Gabinet Numismàtic de Catalunya (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27524360
15141;Coronació d'Alfons XIII per la revista Blanco y Negro (Museu Nacional d'Art de Catalunya, inv 055626-N);Medalles;anònim;055626-N;;;Gabinet Numismàtic de Catalunya (MNAC);1902;;;Museu Nacional d'Art de Catalunya;Gabinet Numismàtic de Catalunya (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27524364
15142;Coronació d'Alfons XIII per la revista Blanco y Negro (Museu Nacional d'Art de Catalunya, inv 055627-N);Medalles;anònim;055627-N;;;Gabinet Numismàtic de Catalunya (MNAC);1902;;;Museu Nacional d'Art de Catalunya;Gabinet Numismàtic de Catalunya (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27524367
15143;Coronació de Ntra. Senyora de Lluch a Mallorca;Medalles;Fàbrica de medalles Castells;055719-N;;;Gabinet Numismàtic de Catalunya (MNAC);1884;;;Museu Nacional d'Art de Catalunya;Gabinet Numismàtic de Catalunya (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27523743
15144;Coronació de Ntra. Senyora de Lluch a Mallorca (Museu Nacional d'Art de Catalunya, inv 055720-N);Medalles;Fàbrica de medalles Castells;055720-N;;;Gabinet Numismàtic de Catalunya (MNAC);1884;;;Museu Nacional d'Art de Catalunya;Gabinet Numismàtic de Catalunya (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27523746
15145;Coronació de Ntra. Senyora de Lluch a Mallorca (Museu Nacional d'Art de Catalunya, inv 055721-N);Medalles;Fàbrica de medalles Castells;055721-N;;;Gabinet Numismàtic de Catalunya (MNAC);1884;;;Museu Nacional d'Art de Catalunya;Gabinet Numismàtic de Catalunya (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27523756
15146;Coronació de Pius X;Medalles;;080093-N;;;Gabinet Numismàtic de Catalunya (MNAC);1903;;;Museu Nacional d'Art de Catalunya;Gabinet Numismàtic de Catalunya (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27524119
15147;Coronació de la Mare de Déu a Tarragona;Medalles;anònim;055676-N;;;Gabinet Numismàtic de Catalunya (MNAC);1911;;;Museu Nacional d'Art de Catalunya;Gabinet Numismàtic de Catalunya (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27523526
15148;Coronació de la Mare de Déu de la Bonanova;Medalles;anònim;052277-N;42;24;Gabinet Numismàtic de Catalunya (MNAC);1900;;;Museu Nacional d'Art de Catalunya;Gabinet Numismàtic de Catalunya (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27520775
15149;Coronació de la Mare de Déu de la Bonanova (Museu Nacional d'Art de Catalunya, inv 052276-N);Medalles;anònim;052276-N;42;24;Gabinet Numismàtic de Catalunya (MNAC);1900;;;Museu Nacional d'Art de Catalunya;Gabinet Numismàtic de Catalunya (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27523389
15150;Coronació de la Mare de Déu de la Bonanova (Museu Nacional d'Art de Catalunya, inv 052278-N);Medalles;anònim;052278-N;42;24;Gabinet Numismàtic de Catalunya (MNAC);1900;;;Museu Nacional d'Art de Catalunya;Gabinet Numismàtic de Catalunya (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27523394
15151;Coronació de la Mare de Déu de la Bonanova (Museu Nacional d'Art de Catalunya, inv 052279-N);Medalles;anònim;052279-N;42;24;Gabinet Numismàtic de Catalunya (MNAC);1900;;;Museu Nacional d'Art de Catalunya;Gabinet Numismàtic de Catalunya (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27523397
15152;Coronació de la Mare de Déu de la Bonanova (Museu Nacional d'Art de Catalunya, inv 052280-N);Medalles;anònim;052280-N;42;24;Gabinet Numismàtic de Catalunya (MNAC);1900;;;Museu Nacional d'Art de Catalunya;Gabinet Numismàtic de Catalunya (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27523401
15153;Coronació de la Mare de Déu de la Bonanova (Museu Nacional d'Art de Catalunya, inv 052281-N);Medalles;anònim;052281-N;42;24;Gabinet Numismàtic de Catalunya (MNAC);1900;;;Museu Nacional d'Art de Catalunya;Gabinet Numismàtic de Catalunya (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27523404
15154;Coronació de la Mare de Déu de la Misericòrdia de Canet de Mar;Medalles;Pau Gargallo i Catalán;310061-000;;;Gabinet Numismàtic de Catalunya (MNAC);1907;;;Museu Nacional d'Art de Catalunya;Gabinet Numismàtic de Catalunya (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27518772
15155;Creu de Jerusalem de Lleó XIII;Medalles;anònim;052270-N;;;Gabinet Numismàtic de Catalunya (MNAC);1900;;;Museu Nacional d'Art de Catalunya;Gabinet Numismàtic de Catalunya (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27524113
15156;Cria d'animals;Medalles;Q3092584;093959-N;;;Gabinet Numismàtic de Catalunya (MNAC);1909;;;Museu Nacional d'Art de Catalunya;Gabinet Numismàtic de Catalunya (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27519489
15157;Diego Velázquez de Silva;Medalles;Aniceto Marinas;111528-N;;;Gabinet Numismàtic de Catalunya (MNAC);1894;;;Museu Nacional d'Art de Catalunya;Gabinet Numismàtic de Catalunya (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27523241
15158;Dona al jardí. «Mens fervida in corpore lacertoso»;Medalles;Q2960023;093949-N;56;39;Gabinet Numismàtic de Catalunya (MNAC);1900;;;Museu Nacional d'Art de Catalunya;Gabinet Numismàtic de Catalunya (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27524838
15159;El manantial;Medalles;Daniel Dupuis;111865-N;65;37;Gabinet Numismàtic de Catalunya (MNAC);1898;;;Museu Nacional d'Art de Catalunya;Gabinet Numismàtic de Catalunya (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27575143
15160;El mundo deportivo;Medalles;Francesc Madurell i Torres;055553-N;;;Gabinet Numismàtic de Catalunya (MNAC);1910;;;Museu Nacional d'Art de Catalunya;Gabinet Numismàtic de Catalunya (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27518927
15161;El niu (Museu Nacional d'Art de Catalunya, inv 111864-N);Medalles;Daniel Dupuis;111864-N;65;37;Gabinet Numismàtic de Catalunya (MNAC);1899;;;Museu Nacional d'Art de Catalunya;Gabinet Numismàtic de Catalunya (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27575144
15162;El petó (Museu Nacional d'Art de Catalunya, inv 061015-N);Medalles;Q3426305;061015-N;182;112;Gabinet Numismàtic de Catalunya (MNAC);1910;;;Museu Nacional d'Art de Catalunya;Gabinet Numismàtic de Catalunya (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27575121
15163;El pintor;Medalles;Alexandre-Louis-Marie Charpentier;081242-N;52;40;Gabinet Numismàtic de Catalunya (MNAC);1896;;;Museu Nacional d'Art de Catalunya;Gabinet Numismàtic de Catalunya (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27524437
15164;El pintor (Museu Nacional d'Art de Catalunya, inv 093951-N);Medalles;Alexandre-Louis-Marie Charpentier;093951-N;52;40;Gabinet Numismàtic de Catalunya (MNAC);1896;;;Museu Nacional d'Art de Catalunya;Gabinet Numismàtic de Catalunya (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27572172
15165;Els amics de la medalla d'art;Medalles;Godefroid Devreese;093936-N;24;29;Gabinet Numismàtic de Catalunya (MNAC);1901;;;Museu Nacional d'Art de Catalunya;Gabinet Numismàtic de Catalunya (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27520763
15166;Els fills de l'artista;Medalles;Jules-Clément Chaplain;101925-N;;;Gabinet Numismàtic de Catalunya (MNAC);1886;;;Museu Nacional d'Art de Catalunya;Gabinet Numismàtic de Catalunya (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27572151
15167;Ensenyament de tir;Medalles;Q3092584;093958-N;;;Gabinet Numismàtic de Catalunya (MNAC);1909;;;Museu Nacional d'Art de Catalunya;Gabinet Numismàtic de Catalunya (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27575133
15168;Escoles dominicals en protesta contra la teocràcia;Medalles;;055494-N;;;Gabinet Numismàtic de Catalunya (MNAC);1888;;;Museu Nacional d'Art de Catalunya;Gabinet Numismàtic de Catalunya (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27524055
15169;Escoles dominicals en protesta contra la teocràcia (Museu Nacional d'Art de Catalunya, inv 055495-N);Medalles;;055495-N;;;Gabinet Numismàtic de Catalunya (MNAC);1888;;;Museu Nacional d'Art de Catalunya;Gabinet Numismàtic de Catalunya (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27524057
15170;Església dels Caputxins de Barcelona;Medalles;;052240-N;;;Gabinet Numismàtic de Catalunya (MNAC);1910;;;Museu Nacional d'Art de Catalunya;Gabinet Numismàtic de Catalunya (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27524122
15171;Exposició Agrícola. Juventud Catòlica de Tortosa;Medalles;anònim;055785-N;;;Gabinet Numismàtic de Catalunya (MNAC);1883;;;Museu Nacional d'Art de Catalunya;Gabinet Numismàtic de Catalunya (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27524033
15172;Exposició Aragonesa;Medalles;Fàbrica de medalles Castells;062656-N;;;Gabinet Numismàtic de Catalunya (MNAC);1880;;;Museu Nacional d'Art de Catalunya;Gabinet Numismàtic de Catalunya (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27522984
15173;Exposició Balear;Medalles;Benet Pons i Fàbregues;052315-N;;;Gabinet Numismàtic de Catalunya (MNAC);1903;;;Museu Nacional d'Art de Catalunya;Gabinet Numismàtic de Catalunya (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27523654
15174;Exposició General de Belles Arts de Madrid a Santiago Rusiñol;Medalles;Bartomeu Maura i Montaner;310345-000;;;Gabinet Numismàtic de Catalunya (MNAC);1908;;;Museu Nacional d'Art de Catalunya;Gabinet Numismàtic de Catalunya (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27518816
15175;Exposició General de les Illes Filipines;Medalles;;052285-N;;;Gabinet Numismàtic de Catalunya (MNAC);1887;;;Museu Nacional d'Art de Catalunya;Gabinet Numismàtic de Catalunya (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27523906
15176;Exposició General de les Illes Filipines (Museu Nacional d'Art de Catalunya, inv 052286-N);Medalles;;052286-N;;;Gabinet Numismàtic de Catalunya (MNAC);1887;;;Museu Nacional d'Art de Catalunya;Gabinet Numismàtic de Catalunya (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27523909
15177;Exposició General de les Illes Filipines (Museu Nacional d'Art de Catalunya, inv 052287-N);Medalles;;052287-N;;;Gabinet Numismàtic de Catalunya (MNAC);1887;;;Museu Nacional d'Art de Catalunya;Gabinet Numismàtic de Catalunya (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27524357
15178;Exposició General de les Illes Filipines (Museu Nacional d'Art de Catalunya, inv 052288-N);Medalles;;052288-N;;;Gabinet Numismàtic de Catalunya (MNAC);1887;;;Museu Nacional d'Art de Catalunya;Gabinet Numismàtic de Catalunya (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27524060
15179;Exposició Industrial de Màlaga. Premi al treball;Medalles;anònim;055624-N;;;Gabinet Numismàtic de Catalunya (MNAC);1900;;;Museu Nacional d'Art de Catalunya;Gabinet Numismàtic de Catalunya (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27524161
15180;Exposició Nacional d'Indústries Artístiques i Internacional de Reproduccions;Medalles;Fàbrica de medalles Castells;111410-N;;;Gabinet Numismàtic de Catalunya (MNAC);1892;;;Museu Nacional d'Art de Catalunya;Gabinet Numismàtic de Catalunya (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27518959
15181;Exposició Nacional d'Indústries Artístiques i Internacional de Reproduccions (Museu Nacional d'Art de Catalunya, inv 062647-N);Medalles;Fàbrica de medalles Castells;062647-N;;;Gabinet Numismàtic de Catalunya (MNAC);1892;;;Museu Nacional d'Art de Catalunya;Gabinet Numismàtic de Catalunya (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27522998
15182;Exposició Nacional de Belles arts de Madrid, a Santiago Rusiñol;Medalles;Bartomeu Maura i Montaner;310344-000;;;Gabinet Numismàtic de Catalunya (MNAC);1890;;;Museu Nacional d'Art de Catalunya;Gabinet Numismàtic de Catalunya (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27518854
15183;Exposició Nacional de Belles arts de Madrid, a Santiago Rusiñol (Museu Nacional d'Art de Catalunya, inv 310347-000);Medalles;Bartomeu Maura i Montaner;310347-000;;;Gabinet Numismàtic de Catalunya (MNAC);1895;;;Museu Nacional d'Art de Catalunya;Gabinet Numismàtic de Catalunya (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27518860
15184;Exposició Nacional de Pintura, Escultura i Arquitectura de Madrid;Medalles;Bartomeu Maura i Montaner;111568-N;;;Gabinet Numismàtic de Catalunya (MNAC);1910;;;Museu Nacional d'Art de Catalunya;Gabinet Numismàtic de Catalunya (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27518753
15185;Exposició Nacional de pintura, escultura i arquitectura de Madrid, a Santiago Rusiñol;Medalles;Bartomeu Maura i Montaner;310346-000;;;Gabinet Numismàtic de Catalunya (MNAC);1912;;;Museu Nacional d'Art de Catalunya;Gabinet Numismàtic de Catalunya (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27518822
15186;Exposició Regional Valenciana;Medalles;;055607-N;;;Gabinet Numismàtic de Catalunya (MNAC);1909;;;Museu Nacional d'Art de Catalunya;Gabinet Numismàtic de Catalunya (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27523016
15187;Exposició Regional de Filipines en Manila;Medalles;anònim;052121-N;;;Gabinet Numismàtic de Catalunya (MNAC);1895;;;Museu Nacional d'Art de Catalunya;Gabinet Numismàtic de Catalunya (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27522413
15188;Exposició Regional de Lugo;Medalles;Eusebi Arnau i Mascort;080090-N;;;Gabinet Numismàtic de Catalunya (MNAC);1896;;;Museu Nacional d'Art de Catalunya;Gabinet Numismàtic de Catalunya (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27524971
15189;Exposició Regional de València;Medalles;;062747-N;;;Gabinet Numismàtic de Catalunya (MNAC);1883;;;Museu Nacional d'Art de Catalunya;Gabinet Numismàtic de Catalunya (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27523979
15190;Exposició Regional de València (Museu Nacional d'Art de Catalunya, inv 062745-N);Medalles;;062745-N;;;Gabinet Numismàtic de Catalunya (MNAC);1883;;;Museu Nacional d'Art de Catalunya;Gabinet Numismàtic de Catalunya (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27524155
15191;Exposició Regional de València (Museu Nacional d'Art de Catalunya, inv 062746-N);Medalles;;062746-N;;;Gabinet Numismàtic de Catalunya (MNAC);1883;;;Museu Nacional d'Art de Catalunya;Gabinet Numismàtic de Catalunya (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27524072
15192;Exposició Regional de Vilanova i la Geltrú;Medalles;anònim;055781-N;;;Gabinet Numismàtic de Catalunya (MNAC);1882;;;Museu Nacional d'Art de Catalunya;Gabinet Numismàtic de Catalunya (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27523262
15193;Exposició Regional de Vilanova i la Geltrú (Museu Nacional d'Art de Catalunya, inv 055782-N);Medalles;anònim;055782-N;;;Gabinet Numismàtic de Catalunya (MNAC);1882;;;Museu Nacional d'Art de Catalunya;Gabinet Numismàtic de Catalunya (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27523264
15194;Exposició Regional de Vilanova i la Geltrú (Museu Nacional d'Art de Catalunya, inv 055783-N);Medalles;anònim;055783-N;;;Gabinet Numismàtic de Catalunya (MNAC);1882;;;Museu Nacional d'Art de Catalunya;Gabinet Numismàtic de Catalunya (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27523268
15195;Exposició Regional de Vilanova i la Geltrú. Premi al mèrit;Medalles;Francesc Torrescassana i Sallarés;052035-N;;;Gabinet Numismàtic de Catalunya (MNAC);1882;;;Museu Nacional d'Art de Catalunya;Gabinet Numismàtic de Catalunya (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27523060
15196;Exposició Universal Internacional de París;Medalles;Jules-Clément Chaplain;111470-N;;;Gabinet Numismàtic de Catalunya (MNAC);1900;;;Museu Nacional d'Art de Catalunya;Gabinet Numismàtic de Catalunya (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27519093
15197;Exposició Universal de Barcelona;Medalles;Eusebi Arnau i Mascort;062684-N;;;Gabinet Numismàtic de Catalunya (MNAC);1888;;;Museu Nacional d'Art de Catalunya;Gabinet Numismàtic de Catalunya (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27504064
15198;Exposició Universal de Barcelona;Medalles;Fàbrica de medalles Castells;062684-N;;;Gabinet Numismàtic de Catalunya (MNAC);1888;;;Museu Nacional d'Art de Catalunya;Gabinet Numismàtic de Catalunya (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27504064
15199;Exposició Universal de Barcelona (Museu Nacional d'Art de Catalunya, inv 052329-N);Medalles;;052329-N;;;Gabinet Numismàtic de Catalunya (MNAC);1888;;;Museu Nacional d'Art de Catalunya;Gabinet Numismàtic de Catalunya (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27523917
15200;Exposició Universal de Barcelona (Museu Nacional d'Art de Catalunya, inv 053799-N);Medalles;;053799-N;;;Gabinet Numismàtic de Catalunya (MNAC);1888;;;Museu Nacional d'Art de Catalunya;Gabinet Numismàtic de Catalunya (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27523028
15201;Exposició Universal de Barcelona (Museu Nacional d'Art de Catalunya, inv 053800-N);Medalles;;053800-N;;;Gabinet Numismàtic de Catalunya (MNAC);1888;;;Museu Nacional d'Art de Catalunya;Gabinet Numismàtic de Catalunya (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27523031
15202;Exposició Universal de Barcelona (Museu Nacional d'Art de Catalunya, inv 053810-N);Medalles;;053810-N;;;Gabinet Numismàtic de Catalunya (MNAC);1888;;;Museu Nacional d'Art de Catalunya;Gabinet Numismàtic de Catalunya (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27524391
