Nid;Títol;Tipus;Autor;Num. Inventari;Alçada;Amplada;Col·lecció;Inici;Imatge;Subjecte representat;Localització;Col·lecció;Carrer;Codi catàleg;Coordenades;Diócesis;Estatus;Gènere;Material utilitzat;Part de;Població;Wikilink
4246;Autoretrat (Museu Nacional d'Art de Catalunya, inv 049711-000);Pintura;Aleix Clapés i Puig;049711-000;;;Col·lecció d'Art Modern (MNAC);1902-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27509981
4247;Autoretrat (Museu Nacional d'Art de Catalunya, inv 200708-000);Pintura;anònim;200708-000;;;Col·lecció d'Art Modern (MNAC);1885-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27571961
4248;Autoretrat (Museu Nacional d'Art de Catalunya, inv 214514-000);Pintura;Ramon Casas i Carbó;214514-000;;;Col·lecció d'Art Modern (MNAC);1880-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27571950
4249;Avantsala Capitular de la Catedral de Barcelona;Pintura;Agustí Rigalt i Cortiella;010558-000;;;Col·lecció d'Art Modern (MNAC);1891-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27510957
4250;Avemaria (tríptic);Pintura;Joan Llimona i Bruguera;108300-000;;;Col·lecció d'Art Modern (MNAC);1903-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27510662
4251;Badia mallorquina;Pintura;Marià Pidelaserra i Brias;004075-000;;;Col·lecció d'Art Modern (MNAC);1914-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27574027
4252;Baix Llobregat;Pintura;Marià Pidelaserra i Brias;004074-000;;;Col·lecció d'Art Modern (MNAC);1914-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27574021
4253;Barca a la vora de l'estany de Banyoles;Pintura;Modest Urgell i Inglada;041866-000;;;Col·lecció d'Art Modern (MNAC);1897-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27573996
4254;Barcelona des de Vallvidrera;Pintura;Darío de Regoyos;010262-000;;;Col·lecció d'Art Modern (MNAC);1912-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27511008
4255;Barques bretones;Pintura;anònim;034834-000;;;Col·lecció d'Art Modern (MNAC);1902-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27511042
4256;Barques pescadores al Zuiderzee (Països Baixos);Pintura;Q475143;011165-000;;;Col·lecció d'Art Modern (MNAC);1896-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27510838
4257;Barques varades;Pintura;Baldomer Gili i Roig;145259-000;;;Col·lecció d'Art Modern (MNAC);1914-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27511119
4258;Bevedors de cervesa;Pintura;Romà Ribera i Cirera;038146-000;;;Col·lecció d'Art Modern (MNAC);1897-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27510974
4259;Bohèmia;Pintura;Pere Ysern i Alié;011619-000;;;Col·lecció d'Art Modern (MNAC);1901-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27511200
4260;Boires diàfanes;Pintura;Q3778896;011117-000;;;Col·lecció d'Art Modern (MNAC);1907-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27510976
4261;Booz i Ruth;Pintura;Joaquim Vayreda i Vila;010581-000;;;Col·lecció d'Art Modern (MNAC);1880-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27511164
4262;Bust de cavaller del segle XV;Pintura;Enric Serra i Auqué;011395-000;;;Col·lecció d'Art Modern (MNAC);1882-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27511038
4263;Bust de dona;Pintura;Joan Llimona i Bruguera;040748-000;;;Col·lecció d'Art Modern (MNAC);1880-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27510643
4264;Bust de dona (Museu Nacional d'Art de Catalunya, inv 040742-000);Pintura;Francesc Masriera i Manovens;040742-000;;;Col·lecció d'Art Modern (MNAC);1897-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27510728
4265;Bust de dona amb xal i capell;Pintura;Francesc Masriera i Manovens;038161-000;;;Col·lecció d'Art Modern (MNAC);1870-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27510734
4266;Bust de gitana;Pintura;Isidre Nonell i Monturiol;004640-000;;;Col·lecció d'Art Modern (MNAC);1905-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27510852
4267;Bust de gitana (Museu Nacional d'Art de Catalunya, inv 038447-000);Pintura;Isidre Nonell i Monturiol;038447-000;;;Col·lecció d'Art Modern (MNAC);1910-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27510889
4268;Bust de l'escultor Agapit Vallmitjana(1830-1905);Pintura;Ricardo de Madrazo y Garreta;010246-000;;;Col·lecció d'Art Modern (MNAC);1883-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27510677
4271;Bust del compositor Felip Pedrell (1841-1922);Pintura;Josep Maria Marquès i García;042655-000;;;Col·lecció d'Art Modern (MNAC);1890-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27509682
4272;Bust femení;Pintura;Alexandre de Riquer i Ynglada;012028-000;;;Col·lecció d'Art Modern (MNAC);1890-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27510973
4273;Bust femení nu entre les onades;Pintura;Joan Brull i Vinyoles;038199-000;;;Col·lecció d'Art Modern (MNAC);1890-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27510792
4275;Bust femení nu entre les onades (Museu Nacional d'Art de Catalunya, inv 038199-000);Pintura;Joan Brull i Vinyoles;038199-000;;;Col·lecció d'Art Modern (MNAC);1890-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27510793
4276;Cafè concert (Museu Nacional d'Art de Catalunya, inv 065624-000);Pintura;Ricard Canals i Llambí;065624-000;;;Col·lecció d'Art Modern (MNAC);1903-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27574735
4277;Calella;Pintura;Nicolau Raurich i Petre;004029-000;;;Col·lecció d'Art Modern (MNAC);1906-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27510999
4278;Calipso;Pintura;Joan Brull i Vinyoles;010880-000;;;Col·lecció d'Art Modern (MNAC);1896-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27510800
4279;Caminants allunyant-se de Sitges;Pintura;;114927-000;;;Col·lecció d'Art Modern (MNAC);1885-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27510975
4281;Camp de blat (estudi);Pintura;Joaquim Vayreda i Vila;045804-000;;;Col·lecció d'Art Modern (MNAC);1880-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27573930
4282;Camp de cols a Flandes;Pintura;Q2137843;011175-000;;;Col·lecció d'Art Modern (MNAC);1898-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27510899
4283;Camp de fajol (apunt);Pintura;Joaquim Vayreda i Vila;010593-000;;;Col·lecció d'Art Modern (MNAC);1888-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27573927
4284;Camperol romà;Pintura;Ramon Tusquets i Maignon;010724-000;;;Col·lecció d'Art Modern (MNAC);1887-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27509638
4285;Camperola amb gallines;Pintura;anònim;022971-000;;;Col·lecció d'Art Modern (MNAC);1900-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27510586
4286;Camperoles romanes;Pintura;Francesc Guasch i Homs;010834-000;;;Col·lecció d'Art Modern (MNAC);1889-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27511113
4287;Camperols esperant el retorn dels pelegrins;Pintura;Q18508181;011160-000;;;Col·lecció d'Art Modern (MNAC);1892-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27575843
4288;Camperols grecs adorant els Evangelis;Pintura;Eduardo Chicharro Aguera;011510-000;;;Col·lecció d'Art Modern (MNAC);1905-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27510632
4289;Camps de blat;Pintura;Enric Galwey i Garcia;041862-000;;;Col·lecció d'Art Modern (MNAC);1890-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27511116
4290;Camps de pastura;Pintura;Joan Llimona i Bruguera;004009-000;;;Col·lecció d'Art Modern (MNAC);1912-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27510656
4291;Camps de tennis a Sant Gervasi (Barcelona);Pintura;Francesc Gimeno i Arasa;040096-000;;;Col·lecció d'Art Modern (MNAC);1898-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27511160
4292;Camí del poble;Pintura;Q3066624;011159-000;;;Col·lecció d'Art Modern (MNAC);1898-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27510831
4293;Camí entre arbres;Pintura;Arcadi Mas i Fontdevila;045294-000;;;Col·lecció d'Art Modern (MNAC);1912-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27509952
4294;Cap d'home;Pintura;Joaquim Sunyer i de Miró;113308-000;;;Col·lecció d'Art Modern (MNAC);1902-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27508949
4295;Cap d'home (Museu Nacional d'Art de Catalunya, inv 050089-000);Pintura;Ismael Smith;050089-000;;;Col·lecció d'Art Modern (MNAC);1910-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27511043
4296;Cap de dona, efecte de llum;Pintura;Manuel Feliu de Lemus;040741-000;;;Col·lecció d'Art Modern (MNAC);1900-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27511082
4297;Cap de gitana (Museu Nacional d'Art de Catalunya, inv 004659-000);Pintura;Isidre Nonell i Monturiol;004659-000;;;Col·lecció d'Art Modern (MNAC);1904-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27576303
4298;Cap de nen;Pintura;Francesc d'Assís Galí i Fabra;004914-000;;;Col·lecció d'Art Modern (MNAC);1900-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27511172
4299;Cap de nena;Pintura;Francesc d'Assís Galí i Fabra;004297-000;;;Col·lecció d'Art Modern (MNAC);1900-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27511171
4300;Cap de pagès català;Pintura;Lluís Graner i Arrufí;042077-000;;;Col·lecció d'Art Modern (MNAC);1887-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27511101
4301;Cap de vell;Pintura;Joan Llimona i Bruguera;011454-000;;;Col·lecció d'Art Modern (MNAC);1885-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27510641
4302;Capella del Crist Crucificat;Pintura;Josep Maria Llopis i de Casades;113811-000;;;Col·lecció d'Art Modern (MNAC);1913-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27510640
4303;Capvespre (Museu Nacional d'Art de Catalunya, inv 010737-000);Pintura;Modest Urgell i Inglada;010737-000;;;Col·lecció d'Art Modern (MNAC);1870-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27509676
4304;Capvespre (Museu Nacional d'Art de Catalunya, inv 045273-000);Pintura;Francesc Gimeno i Arasa;045273-000;;;Col·lecció d'Art Modern (MNAC);1887-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27511156
4305;Capvespre a les afores d'un poble;Pintura;Francesc Gómez Soler;045261-000;;;Col·lecció d'Art Modern (MNAC);1880-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27508234
4306;Capvespre al Ter;Pintura;Antoni Ros i Güell;063917-000;;;Col·lecció d'Art Modern (MNAC);1906-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27510996
4307;Capvespre en una pineda;Pintura;Enric Galwey i Garcia;010870-000;;;Col·lecció d'Art Modern (MNAC);1896-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27511127
4309;Carmen;Pintura;Isidre Nonell i Monturiol;004646-000;;;Col·lecció d'Art Modern (MNAC);1905-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27510872
4310;Carrer Dellaba (Venècia);Pintura;Joan Llimona i Bruguera;040747-000;;;Col·lecció d'Art Modern (MNAC);1883-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27510667
4311;Carrer d'un poble;Pintura;Francesc Torrescassana i Sallarés;040100-000;;;Col·lecció d'Art Modern (MNAC);1860-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27509669
4312;Carrer de París;Pintura;Joaquim Sunyer i de Miró;069048-CJT;;;Col·lecció d'Art Modern (MNAC);1902-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27510618
4313;Carrer de París (Museu Nacional d'Art de Catalunya, inv 069048-000);Pintura;Joaquim Sunyer i de Miró;069048-000;;;Col·lecció d'Art Modern (MNAC);1902-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27511065
4314;Carretera de Gavà;Pintura;Joaquim Vayreda i Vila;004259-000;;;Col·lecció d'Art Modern (MNAC);1890-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27573913
4315;Carretera de Tona;Pintura;Darío de Regoyos;065618-000;;;Col·lecció d'Art Modern (MNAC);1912-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27574051
4316;Casa mallorquina;Pintura;;004288-000;;;Col·lecció d'Art Modern (MNAC);1912-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27512956
4317;Catalunya;Pintura;Joan Llimona i Bruguera;010263-000;;;Col·lecció d'Art Modern (MNAC);1913-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27510674
4318;Caça d'ànecs;Pintura;Josep Maria Marquès i García;010783-000;;;Col·lecció d'Art Modern (MNAC);1891-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27509677
4319;Cel amb núvols;Pintura;Joan González i Pellicer;202512-000;;;Col·lecció d'Art Modern (MNAC);1900-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27511946
4320;Cel de tempesta;Pintura;Enric Galwey i Garcia;010871-000;;;Col·lecció d'Art Modern (MNAC);1907-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27511124
4321;Cel de trons;Pintura;Joaquim Mir i Trinxet;010890-000;;;Col·lecció d'Art Modern (MNAC);1907-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27510828
4322;Cementiri;Pintura;Ernest Soler i de les Cases;038167-000;;;Col·lecció d'Art Modern (MNAC);1889-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27509578
4323;Cementiri rural;Pintura;Ernest Soler i de les Cases;038193-000;;;Col·lecció d'Art Modern (MNAC);1891-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27509579
4324;Cigarrera;Pintura;Emili Sala i Francés;010066-000;;;Col·lecció d'Art Modern (MNAC);1870-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27511036
4326;Clorosi;Pintura;Sebastià Junyent Sans;038927-000;;;Col·lecció d'Art Modern (MNAC);1899-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27576231
4327;Collint bolets;Pintura;Joaquim Vayreda i Vila;040752-000;;;Col·lecció d'Art Modern (MNAC);1880-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27510589
4328;Composició al·legòrica sobre el creixement de Barcelona;Pintura;Dionís Baixeras i Verdaguer;045790-000;;;Col·lecció d'Art Modern (MNAC);1911-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27508964
4329;Composició al·legòrica sobre el creixement de Barcelona: el progrés;Pintura;Dionís Baixeras i Verdaguer;045788-000;;;Col·lecció d'Art Modern (MNAC);1911-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27508961
4330;Composició al·legòrica sobre el creixement de Barcelona: el treball;Pintura;Dionís Baixeras i Verdaguer;045789-000;;;Col·lecció d'Art Modern (MNAC);1911-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27508963
4331;Composició al·legòrica sobre el creixement de Barcelona: el treball (Museu Nacional d'Art de Catalunya, inv 045791-000);Pintura;Dionís Baixeras i Verdaguer;045791-000;;;Col·lecció d'Art Modern (MNAC);1911-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27508966
4332;Composició al·legòrica sobre el creixement de Barcelona: els reis d'Espanya a l'Exposició del 1888;Pintura;Dionís Baixeras i Verdaguer;045795-000;;;Col·lecció d'Art Modern (MNAC);1911-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27508972
4333;Composició al·legòrica sobre el creixement de Barcelona: l'arquitectura;Pintura;Dionís Baixeras i Verdaguer;045794-000;;;Col·lecció d'Art Modern (MNAC);1911-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27508970
4334;Composició al·legòrica sobre el creixement de Barcelona: la indústria;Pintura;Dionís Baixeras i Verdaguer;045793-000;;;Col·lecció d'Art Modern (MNAC);1911-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27508968
4335;Composició al·legòrica sobre el creixement de Barcelona: tema mariner;Pintura;Dionís Baixeras i Verdaguer;045792-000;;;Col·lecció d'Art Modern (MNAC);1911-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27508967
4336;Composició amb motius vegetals japonitzants;Pintura;Alexandre de Riquer i Ynglada;029520-000;;;Col·lecció d'Art Modern (MNAC);1887-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27576472
4337;Composició amb motius vegetals japonitzants (Museu Nacional d'Art de Catalunya, inv 029523-000);Pintura;Alexandre de Riquer i Ynglada;029523-000;;;Col·lecció d'Art Modern (MNAC);1887-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27576476
4338;Composició amb nimfa alada bufant entre canyes;Pintura;Alexandre de Riquer i Ynglada;029521-000;;;Col·lecció d'Art Modern (MNAC);1887-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27576474
4339;Composició amb nimfa alada davant la sortida del sol;Pintura;Alexandre de Riquer i Ynglada;029522-000;;;Col·lecció d'Art Modern (MNAC);1887-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27576475
4340;Composició central amb Cupidell lligat a un arbre amb dues nimfes que li tiren flors;Pintura;anònim;038386-000;;;Col·lecció d'Art Modern (MNAC);1900-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27509596
4341;Composició decorativa per al frontal d'una xemeneia;Pintura;Lluís Masriera i Rosés;038034-000;;;Col·lecció d'Art Modern (MNAC);1911-01-01T00:00:00Z;;;;Col·lecció d'Art Modern (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27576351
